* Theory file for HERA1+2 NCep 460
&Data 
   Name = "Theory for HERA1+2 NCep 460"
   NData =   204
   NColumn =   102
   ColumnType = 3*"Bin","Theory", 98*"Error"
   ColumnName = "Q2","x","y","theory","PDF_nuisance_param_1","PDF_nuisance_param_2","PDF_nuisance_param_3","PDF_nuisance_param_4","PDF_nuisance_param_5","PDF_nuisance_param_6","PDF_nuisance_param_7","PDF_nuisance_param_8","PDF_nuisance_param_9","PDF_nuisance_param_10","PDF_nuisance_param_11","PDF_nuisance_param_12","PDF_nuisance_param_13","PDF_nuisance_param_14","PDF_nuisance_param_15","PDF_nuisance_param_16","PDF_nuisance_param_17","PDF_nuisance_param_18","PDF_nuisance_param_19","PDF_nuisance_param_20","PDF_nuisance_param_21","PDF_nuisance_param_22","PDF_nuisance_param_23","PDF_nuisance_param_24","PDF_nuisance_param_25","PDF_nuisance_param_26","PDF_nuisance_param_27","PDF_nuisance_param_28","PDF_nuisance_param_29","PDF_nuisance_param_30","PDF_nuisance_param_31","PDF_nuisance_param_32","PDF_nuisance_param_33","PDF_nuisance_param_34","PDF_nuisance_param_35","PDF_nuisance_param_36","PDF_nuisance_param_37","PDF_nuisance_param_38","PDF_nuisance_param_39","PDF_nuisance_param_40","PDF_nuisance_param_41","PDF_nuisance_param_42","PDF_nuisance_param_43","PDF_nuisance_param_44","PDF_nuisance_param_45","PDF_nuisance_param_46","PDF_nuisance_param_47","PDF_nuisance_param_48","PDF_nuisance_param_49","PDF_nuisance_param_50","PDF_nuisance_param_51","PDF_nuisance_param_52","PDF_nuisance_param_53","PDF_nuisance_param_54","PDF_nuisance_param_55","PDF_nuisance_param_56","PDF_nuisance_param_57","PDF_nuisance_param_58","PDF_nuisance_param_59","PDF_nuisance_param_60","PDF_nuisance_param_61","PDF_nuisance_param_62","PDF_nuisance_param_63","PDF_nuisance_param_64","PDF_nuisance_param_65","PDF_nuisance_param_66","PDF_nuisance_param_67","PDF_nuisance_param_68","PDF_nuisance_param_69","PDF_nuisance_param_70","PDF_nuisance_param_71","PDF_nuisance_param_72","PDF_nuisance_param_73","PDF_nuisance_param_74","PDF_nuisance_param_75","PDF_nuisance_param_76","PDF_nuisance_param_77","PDF_nuisance_param_78","PDF_nuisance_param_79","PDF_nuisance_param_80","PDF_nuisance_param_81","PDF_nuisance_param_82","PDF_nuisance_param_83","PDF_nuisance_param_84","PDF_nuisance_param_85","PDF_nuisance_param_86","PDF_nuisance_param_87","PDF_nuisance_param_88","PDF_nuisance_param_89","PDF_nuisance_param_90","PDF_nuisance_param_91","PDF_nuisance_param_92","PDF_nuisance_param_93","PDF_nuisance_param_94","PDF_nuisance_param_95","PDF_nuisance_param_96","PDF_nuisance_param_97","PDF_nuisance_param_98"
   Percent =  98*True
&End 
  0.3500E+01  0.8120E-04  0.8518E+00  0.8636E+00 -0.2534E+00 -0.1895E+01 -0.1967E+01 -0.8623E+00  0.1067E+00  0.1995E+00  0.2436E+00  0.3332E+00 -0.5655E+00  0.6198E-01 -0.1118E+00 -0.3150E+00 -0.1457E+00 -0.6420E-01 -0.6134E-01 -0.1221E+00 -0.1062E+00 -0.3637E-01  0.8091E-01 -0.5150E-01  0.1874E-01  0.5137E-02  0.1553E-01 -0.3909E-02  0.1435E-02  0.1975E-01 -0.1715E-01 -0.4066E-03  0.8624E-02 -0.1188E-01 -0.8588E-03 -0.2250E-01  0.5274E-02 -0.2216E-01  0.4152E-02 -0.1264E-01 -0.3165E-02 -0.3842E-02  0.4573E-02  0.1645E-02  0.5677E-02 -0.3427E-02 -0.7639E-02 -0.3799E-02  0.1003E-02 -0.3364E-02  0.5571E-03 -0.3025E-02  0.9776E-03  0.2083E-02 -0.1176E-02 -0.3647E-03 -0.7278E-03  0.3660E-03 -0.4453E-03 -0.7482E-03  0.1869E-02  0.6856E-03  0.1109E-04  0.7871E-04 -0.3561E-03  0.3857E-03 -0.2487E-03  0.3953E-03  0.1425E-03 -0.5736E-03 -0.2207E-04  0.5531E-03  0.6818E-03 -0.9201E-04  0.1652E-03 -0.1243E-03  0.6323E-04 -0.1031E-04 -0.5737E-04  0.8114E-04 -0.5938E-04  0.7785E-04  0.3145E-04  0.2242E-04 -0.2171E-04 -0.5383E-04 -0.2542E-04 -0.1568E-04  0.5592E-04  0.2563E-04 -0.2547E-04  0.2261E-04 -0.1968E-04 -0.7578E-05 -0.2168E-05 -0.1115E-04 -0.1535E-04 -0.4897E-05  0.7109E-05 -0.3815E-05  0.1133E-04 -0.4356E-06
  0.3500E+01  0.9210E-04  0.7510E+00  0.8629E+00 -0.3649E+00 -0.1485E+01 -0.1608E+01 -0.8364E+00  0.1259E+00  0.1258E+00  0.1180E+00  0.1099E+00 -0.3180E+00 -0.2436E-01  0.5497E-02 -0.7972E-01  0.2609E-01  0.5497E-01 -0.2947E-01 -0.1067E+00 -0.1758E-01 -0.9090E-02  0.6084E-01 -0.4433E-01  0.1626E-01 -0.4482E-01 -0.9291E-03 -0.1195E-01  0.8079E-02  0.4542E-01 -0.2930E-01 -0.4297E-02 -0.2443E-04 -0.1570E-01 -0.6090E-02 -0.7898E-02 -0.1548E-02 -0.2019E-01 -0.5009E-02 -0.1102E-01 -0.5737E-02 -0.1088E-01 -0.1513E-02 -0.2347E-02  0.8194E-02 -0.7110E-04 -0.5061E-02 -0.1926E-02  0.2306E-02 -0.1412E-02  0.2293E-02 -0.6598E-04  0.7487E-03  0.1634E-02 -0.1144E-02 -0.1211E-02 -0.6845E-03  0.6071E-03 -0.4201E-03 -0.9911E-03  0.1342E-02  0.9410E-03 -0.4507E-03 -0.8862E-04 -0.2343E-03  0.4306E-03  0.7711E-04  0.1443E-03  0.1405E-03  0.8016E-04  0.4318E-04 -0.1413E-03  0.1218E-03 -0.1620E-03 -0.1985E-03  0.5251E-04 -0.2792E-05  0.4560E-04  0.1189E-03  0.1279E-03  0.7053E-04 -0.1051E-04  0.6266E-04 -0.1582E-03 -0.6392E-04  0.8546E-04  0.3323E-05 -0.3173E-04  0.6312E-05 -0.2938E-04  0.5545E-05  0.1281E-04  0.3666E-04 -0.1823E-04  0.1338E-04 -0.1771E-04  0.5875E-05  0.2929E-06  0.5683E-05 -0.9440E-05  0.2314E-05 -0.2473E-06
  0.3500E+01  0.1062E-03  0.6513E+00  0.8574E+00 -0.4410E+00 -0.1180E+01 -0.1325E+01 -0.7964E+00  0.1939E+00  0.8397E-01 -0.2377E-01 -0.2611E-01 -0.1679E+00 -0.7208E-01  0.4044E-01  0.3752E-01  0.1038E+00  0.1052E+00 -0.1344E-01 -0.7791E-01  0.2024E-01  0.2697E-02  0.2413E-01 -0.3514E-01  0.4401E-02 -0.8165E-02  0.5661E-02 -0.5304E-02  0.4333E-02  0.3987E-01 -0.1961E-01 -0.4070E-02 -0.9150E-02 -0.1334E-01 -0.9883E-02  0.1013E-01 -0.3460E-02 -0.6223E-02 -0.1186E-01 -0.5231E-02 -0.4127E-02 -0.1060E-01 -0.5854E-02 -0.3216E-02  0.6085E-02  0.2575E-02 -0.1218E-02  0.2059E-03  0.1766E-02  0.5577E-03  0.2414E-02  0.1592E-02  0.7380E-04  0.3141E-03 -0.6027E-03 -0.9305E-03 -0.4326E-03  0.6610E-03 -0.2407E-03 -0.8267E-03  0.4024E-03  0.9081E-03 -0.7077E-03  0.3540E-04  0.1893E-03  0.8988E-04 -0.1301E-03 -0.2537E-03  0.5661E-05  0.2364E-03  0.1311E-03 -0.1322E-03 -0.3943E-03  0.1876E-03  0.1372E-03  0.1718E-03  0.8170E-04 -0.7968E-04  0.1178E-03 -0.1408E-03 -0.1848E-03  0.1541E-04  0.9321E-04  0.1925E-04 -0.7335E-04 -0.3446E-04  0.1875E-05 -0.1849E-04  0.2514E-04  0.1415E-04 -0.2529E-04  0.2937E-04  0.1927E-04 -0.2049E-04 -0.4906E-06 -0.1405E-04  0.1560E-04  0.9365E-05 -0.3148E-05  0.7161E-05  0.6830E-06  0.4003E-05
  0.3500E+01  0.1409E-03  0.4909E+00  0.8362E+00 -0.5080E+00 -0.7807E+00 -0.1027E+01 -0.7135E+00  0.3937E+00  0.6492E-02 -0.2302E+00 -0.1835E+00 -0.5425E-01 -0.1287E+00  0.6916E-01  0.1343E+00  0.1730E+00  0.1367E+00 -0.2200E-01 -0.4873E-01  0.3816E-01  0.3942E-02 -0.7115E-02 -0.3411E-01 -0.7826E-02  0.1062E-01  0.1368E-01  0.7952E-02 -0.2220E-02  0.2692E-01 -0.1234E-01 -0.6252E-02 -0.9819E-02 -0.5134E-02 -0.4123E-02 -0.4858E-02 -0.1088E-01 -0.6498E-02 -0.7016E-02 -0.1408E-03 -0.4965E-02 -0.6044E-02 -0.3627E-02 -0.4124E-02  0.5715E-02  0.3470E-02  0.8314E-03  0.1378E-02  0.2503E-02  0.1358E-02  0.2577E-02  0.2791E-02 -0.2051E-03  0.1485E-03 -0.7944E-03 -0.1114E-02 -0.1109E-03  0.2502E-03  0.5169E-04  0.1658E-03  0.3057E-03  0.3634E-03 -0.8693E-03  0.9967E-04 -0.9619E-04 -0.2076E-03 -0.1568E-03  0.4341E-04  0.6621E-04 -0.3125E-04  0.6254E-04 -0.1130E-03  0.1565E-03 -0.2555E-04 -0.1935E-03 -0.2600E-03  0.2434E-03 -0.5511E-04 -0.7159E-04  0.7687E-04  0.2639E-05 -0.4670E-06 -0.6477E-04  0.1322E-04 -0.2194E-05 -0.2612E-04  0.5512E-05 -0.2970E-04  0.1421E-04  0.1969E-04  0.5086E-05  0.4866E-05  0.7547E-05 -0.3366E-04 -0.1609E-04 -0.1004E-04  0.2349E-04  0.3144E-05 -0.1157E-04  0.2393E-05 -0.9363E-05  0.8575E-05
  0.5000E+01  0.1160E-03  0.8518E+00  0.9557E+00 -0.5973E+00 -0.8701E+00 -0.1005E+01 -0.6555E+00  0.1912E+00  0.1066E+00 -0.1474E-01 -0.1111E+00 -0.2080E+00 -0.1141E+00  0.9084E-01  0.4289E-01  0.1470E+00  0.1418E+00  0.1614E-01 -0.8037E-01  0.3584E-01  0.5665E-02  0.4812E-03 -0.2881E-01 -0.1699E-01  0.5208E-03  0.5392E-02 -0.4077E-02 -0.1223E-03  0.2659E-01 -0.2067E-01  0.1886E-02  0.3357E-03 -0.1062E-01 -0.2030E-02  0.1248E-01  0.9498E-02 -0.4509E-02 -0.3821E-02 -0.1073E-01  0.8605E-03 -0.1103E-02 -0.6709E-03  0.1856E-02 -0.2943E-02 -0.2918E-02 -0.2039E-02 -0.1897E-02 -0.5516E-03 -0.2168E-02 -0.1532E-02 -0.1886E-02  0.5991E-03  0.1672E-03  0.5699E-03  0.8444E-03  0.3758E-03 -0.2061E-04  0.2275E-03  0.4322E-03 -0.6008E-03 -0.8568E-03  0.1006E-02  0.7176E-05  0.2003E-03 -0.1553E-04 -0.1541E-04 -0.5353E-04 -0.3016E-04 -0.1341E-03 -0.7578E-04  0.2811E-03 -0.1131E-03  0.2307E-03  0.3377E-03  0.1491E-03 -0.7781E-04  0.3481E-04 -0.1455E-03 -0.1114E-03 -0.3510E-04  0.2452E-04  0.6919E-04  0.4835E-04  0.1749E-05 -0.5713E-04 -0.3199E-04  0.3116E-04 -0.3088E-04 -0.1336E-04 -0.5417E-05 -0.1094E-04  0.2245E-04  0.2128E-05  0.1554E-04  0.2486E-05  0.2446E-04  0.9363E-06  0.2132E-05  0.4488E-05  0.3542E-05  0.3184E-05
  0.5000E+01  0.1315E-03  0.7514E+00  0.9579E+00 -0.6542E+00 -0.6375E+00 -0.7445E+00 -0.6240E+00  0.2098E+00  0.5248E-01 -0.9892E-01 -0.1483E+00 -0.1099E+00 -0.1069E+00  0.7391E-01  0.6592E-01  0.1434E+00  0.1225E+00  0.2972E-02 -0.4744E-01  0.1864E-01  0.8232E-03 -0.8162E-02 -0.2729E-01 -0.1721E-01  0.1160E-01  0.8656E-02  0.3390E-02 -0.3150E-02  0.1344E-01 -0.1028E-01 -0.1271E-03 -0.9349E-03 -0.4918E-02  0.2231E-03  0.3882E-02  0.4039E-02 -0.2014E-02 -0.1505E-02 -0.5215E-02  0.4592E-03  0.1082E-02 -0.5503E-04  0.9760E-03 -0.2544E-02 -0.1470E-02 -0.3037E-03 -0.7357E-03 -0.2064E-03 -0.1090E-02 -0.1062E-02 -0.8882E-03  0.2833E-03 -0.5973E-04  0.3330E-03  0.5522E-03  0.4503E-03 -0.1373E-03  0.3425E-03  0.7046E-03 -0.6015E-03 -0.8658E-03  0.7790E-03 -0.3730E-04 -0.9621E-04  0.2191E-04  0.2515E-04  0.9877E-04  0.6007E-04 -0.1302E-03 -0.3986E-04  0.7113E-04  0.1191E-03 -0.3524E-04  0.8462E-05 -0.1960E-03  0.2875E-04 -0.1749E-04 -0.1717E-03 -0.1188E-04  0.4810E-04  0.4652E-04 -0.3792E-04  0.4470E-04  0.3138E-04 -0.2299E-04  0.1952E-04  0.8108E-05 -0.4853E-05  0.6328E-05  0.2231E-04 -0.4953E-05  0.1915E-04  0.4501E-05  0.1336E-04  0.8375E-05  0.1107E-04  0.8719E-06  0.2575E-05  0.3948E-06 -0.2707E-05  0.2098E-06
  0.5000E+01  0.1430E-03  0.6910E+00  0.9562E+00 -0.6823E+00 -0.5180E+00 -0.6156E+00 -0.6000E+00  0.2327E+00  0.2220E-01 -0.1449E+00 -0.1679E+00 -0.6805E-01 -0.1061E+00  0.6805E-01  0.7643E-01  0.1405E+00  0.1118E+00 -0.4111E-02 -0.3396E-01  0.1538E-01 -0.5300E-03 -0.1172E-01 -0.2579E-01 -0.1667E-01  0.1150E-01  0.9008E-02  0.6342E-02 -0.4264E-02  0.8834E-02 -0.7137E-02 -0.1228E-02 -0.8573E-03 -0.2187E-02  0.1672E-02 -0.2654E-02  0.5480E-03 -0.2888E-02 -0.4798E-04 -0.2842E-02 -0.2577E-03  0.1639E-02  0.5372E-03  0.3226E-03 -0.1550E-02 -0.9317E-03  0.6822E-04 -0.3754E-03  0.2459E-04 -0.6361E-03 -0.4708E-03 -0.4102E-03  0.7865E-04 -0.1243E-03  0.1590E-03  0.2425E-03  0.1732E-03 -0.2566E-03  0.2012E-03  0.5367E-03 -0.4204E-03 -0.5291E-03  0.5051E-03  0.5323E-04 -0.1493E-03 -0.1338E-03  0.1189E-05  0.1401E-03  0.3081E-04 -0.4056E-06  0.2073E-04 -0.8321E-04  0.6415E-04 -0.9714E-04 -0.1767E-03 -0.1740E-03  0.1050E-03 -0.2978E-04 -0.1847E-04  0.4460E-04  0.2006E-04 -0.3608E-05 -0.8712E-04  0.3468E-04  0.1691E-04 -0.3579E-05 -0.5993E-05 -0.1988E-04  0.1215E-04  0.1526E-04  0.2771E-05  0.9811E-05 -0.6120E-05 -0.8084E-05 -0.1047E-04 -0.2639E-05 -0.1812E-05  0.5329E-06 -0.1136E-05  0.2053E-05 -0.6254E-05  0.5053E-06
  0.5000E+01  0.1517E-03  0.6514E+00  0.9535E+00 -0.6952E+00 -0.4544E+00 -0.5438E+00 -0.5801E+00  0.2576E+00  0.3666E-02 -0.1773E+00 -0.1739E+00 -0.5413E-01 -0.1029E+00  0.5765E-01  0.7061E-01  0.1298E+00  0.9877E-01 -0.1113E-01 -0.2447E-01  0.7349E-02 -0.2822E-02 -0.1305E-01 -0.2550E-01 -0.1679E-01  0.1427E-01  0.9647E-02  0.8685E-02 -0.5355E-02  0.3832E-02 -0.3564E-02 -0.1910E-02 -0.5539E-03  0.8887E-04  0.3061E-02 -0.6789E-02 -0.1219E-02 -0.2593E-02  0.1226E-02 -0.9785E-03 -0.4899E-03  0.2715E-02  0.1050E-02  0.9363E-05 -0.1523E-02 -0.7488E-03  0.5571E-03 -0.1816E-03 -0.6113E-04 -0.2634E-03 -0.2931E-03 -0.1652E-03 -0.7835E-04 -0.2381E-03  0.2035E-03  0.2107E-03  0.1631E-03 -0.3223E-03  0.1767E-03  0.3326E-03 -0.3681E-03 -0.4287E-03  0.2843E-03  0.1016E-03  0.2502E-04 -0.2261E-03 -0.4663E-04  0.1740E-03 -0.5053E-04  0.2381E-04  0.6781E-04  0.1199E-04  0.7149E-04 -0.5095E-04 -0.4454E-04  0.5400E-04  0.5380E-04  0.1817E-04  0.5186E-04  0.6667E-04  0.8396E-06 -0.1274E-04 -0.2475E-04 -0.1050E-04 -0.3426E-04 -0.2059E-04 -0.4291E-04 -0.3317E-04  0.8635E-05  0.7015E-05  0.2782E-05  0.6064E-05 -0.2112E-04 -0.1642E-04 -0.1298E-04 -0.2594E-05 -0.1039E-04  0.1198E-05 -0.2989E-05  0.3934E-05 -0.6150E-05 -0.1659E-05
  0.5000E+01  0.2013E-03  0.4909E+00  0.9296E+00 -0.7368E+00 -0.2412E+00 -0.3590E+00 -0.4780E+00  0.3641E+00 -0.5304E-01 -0.2861E+00 -0.1494E+00 -0.7695E-01 -0.9512E-01  0.1734E-01 -0.1768E-01  0.1414E-01  0.8670E-03 -0.1210E-01  0.1080E-01  0.2421E-01  0.5859E-02 -0.1723E-01  0.3929E-02 -0.1455E-01 -0.1093E-01 -0.1135E-01 -0.2418E-02 -0.1152E-03 -0.5172E-02  0.2362E-02 -0.1645E-02  0.2767E-04  0.6743E-02  0.4807E-02 -0.8838E-03 -0.2110E-02  0.4329E-02  0.2291E-02  0.2817E-02  0.1906E-02  0.5408E-02  0.1170E-03  0.1441E-03 -0.3672E-02 -0.8710E-05  0.2572E-02  0.5511E-03 -0.1007E-02  0.4629E-03 -0.6271E-03 -0.8652E-04 -0.4974E-03 -0.5107E-03  0.3051E-03  0.3042E-03  0.3953E-05 -0.2338E-03  0.3705E-04  0.7274E-04 -0.1957E-03 -0.1841E-03  0.1307E-03  0.7477E-04 -0.2489E-03 -0.2943E-04 -0.1057E-03  0.2096E-03  0.1137E-03 -0.1852E-04  0.8670E-04 -0.4048E-04  0.2258E-04  0.2661E-04 -0.1064E-03 -0.1204E-03  0.6495E-04 -0.3989E-04 -0.3855E-04  0.4457E-04 -0.2454E-05 -0.1236E-04 -0.4600E-05  0.4952E-05  0.4268E-04 -0.2875E-05  0.1238E-04  0.1762E-04  0.4770E-05  0.2880E-05 -0.1532E-04  0.3607E-05  0.5595E-05  0.1270E-05 -0.1837E-05 -0.1456E-05  0.5018E-05  0.2658E-05 -0.2481E-05  0.1776E-05  0.3573E-05 -0.5667E-06
  0.6500E+01  0.1509E-03  0.8513E+00  0.1019E+01 -0.7434E+00 -0.4406E+00 -0.5240E+00 -0.5100E+00  0.2224E+00  0.4256E-01 -0.1232E+00 -0.1781E+00 -0.1211E+00 -0.1151E+00  0.7781E-01  0.5045E-01  0.1246E+00  0.1021E+00  0.1024E-01 -0.2778E-01  0.6775E-02 -0.2454E-02 -0.1481E-01 -0.2058E-01 -0.2400E-01  0.7346E-02  0.5199E-02  0.6106E-02 -0.5217E-02 -0.1946E-02 -0.4329E-02  0.1809E-02  0.5462E-02  0.9993E-04  0.5876E-02 -0.3055E-02  0.7971E-02 -0.1386E-02  0.5056E-02 -0.4404E-02  0.2190E-02  0.6378E-02  0.3498E-02  0.2965E-02 -0.5995E-02 -0.4065E-02 -0.7248E-03 -0.1512E-02 -0.1658E-02 -0.1859E-02 -0.2349E-02 -0.2186E-02  0.3255E-03 -0.3213E-03  0.8189E-03  0.1058E-02  0.4286E-03 -0.6051E-03  0.3511E-03  0.7881E-03 -0.8599E-03 -0.1064E-02  0.1230E-02 -0.1213E-04  0.4592E-04 -0.1888E-03  0.1865E-03 -0.3398E-04 -0.1056E-03  0.4460E-04 -0.3362E-04 -0.5840E-04  0.2790E-04 -0.1273E-03 -0.9224E-04  0.4629E-05 -0.4819E-04  0.2791E-04  0.4316E-04  0.2687E-04  0.5118E-04 -0.2293E-04 -0.7666E-04  0.1117E-04  0.6572E-05  0.1237E-04 -0.3706E-04 -0.1461E-04  0.3048E-05  0.7703E-05  0.7928E-05  0.9763E-05 -0.1661E-04  0.3204E-05 -0.5379E-05 -0.1725E-05 -0.2080E-04 -0.1651E-05  0.2463E-05  0.3566E-05 -0.5707E-05 -0.2176E-05
